FAMILIA,GRUPO,ARTÍCULO,NOMBRE,IMPORTE
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.770,HOSPITALIZACIÓN CONVENCIONAL INFECCIONES Y INFLAMACIONES RESPIRATORIAS EDAD<18 CON CC,6773.09 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.771,HOSPITALIZACIÓN CONVENCIONAL INFECCIONES Y INFLAMACIONES RESPIRATORIAS EDAD<18 SIN CC,4294.58 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.772,HOSPITALIZACIÓN CONVENCIONAL NEUMONIA SIMPLE Y PLEURITIS EDAD<18 CON CC,3455.80 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.773,HOSPITALIZACIÓN CONVENCIONAL NEUMONIA SIMPLE Y PLEURITIS EDAD<18 SIN CC,2640.53 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.774,HOSPITALIZACIÓN CONVENCIONAL BRONQUITIS Y ASMA EDAD<18 CON CC,2992.87 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.775,HOSPITALIZACIÓN CONVENCIONAL BRONQUITIS Y ASMA EDAD<18 SIN CC,2203.69 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.776,HOSPITALIZACIÓN CONVENCIONAL ESOFAGITIS. GASTROENTERITIS Y TRAST.DIGESTIVOS MISCELANEOS EDAD<18 CON CC,2683.89 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.777,HOSPITALIZACIÓN CONVENCIONAL ESOFAGITIS. GASTROENTERITIS Y TRAST.DIGESTIVOS MISCELANEOS EDAD<18 SIN CC,1596.74 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.778,HOSPITALIZACIÓN CONVENCIONAL OTROS DIAGNOSTICOS DE APARATO DIGESTIVO EDAD<18 CON CC,3832.76 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.779,HOSPITALIZACIÓN CONVENCIONAL OTROS DIAGNOSTICOS DE APARATO DIGESTIVO EDAD<18 SIN CC,1446.84 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.780,HOSPITALIZACIÓN CONVENCIONAL LEUCEMIA AGUDA SIN PROCEDIMIENTO QUIRURGICO MAYOR EDAD<18 CON CC,19546.62 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.781,HOSPITALIZACIÓN CONVENCIONAL LEUCEMIA AGUDA SIN PROCEDIMIENTO QUIRURGICO MAYOR EDAD<18 SIN CC,6820.85 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.782,HOSPITALIZACIÓN CONVENCIONAL LEUCEMIA AGUDA SIN PROCEDIMIENTO QUIRURGICO MAYOR EDAD>17 CON CC,26358.29 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.783,HOSPITALIZACIÓN CONVENCIONAL LEUCEMIA AGUDA SIN PROCEDIMIENTO QUIRURGICO MAYOR EDAD>17 SIN CC,6723.49 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.784,HOSPITALIZACIÓN CONVENCIONAL ANEMIA HEMOLÍTICA ADQUIRIDA O CRISIS ENF.CEL.FALCIFORMES EDAD<18,3747.89 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.785,HOSPITALIZACIÓN CONVENCIONAL OTROS TRASTORNOS DE LOS HEMATÍES EDAD<18,3378.65 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.786,HOSPITALIZACIÓN CONVENCIONAL PROCEDIMIENTOS MAYORES SOBRE CABEZA Y CUELLO POR NEOPLASIA MALIGNA,15286.21 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.787,HOSPITALIZACIÓN CONVENCIONAL COLECISTECTOMÍA LAPAROSCÓPICA CON EXPLORACION VÍA BILIAR,6724.96 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.789,HOSPITALIZACIÓN CONVENCIONAL REIMPLANTACIÓN MAYOR DE ARTICULACION Y MIEMBRO EXTR.INFERIOR. EXCEPTO CADERA CON CC,15156.51 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.790,HOSPITALIZACIÓN CONVENCIONAL DESBR.HERIDA Y INJ.PIEL POR HER.ABIERTA. TRAST.MUSC.ESQ. Y T.CONECT EXC MANO,4961.42 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.791,HOSPITALIZACIÓN CONVENCIONAL DESBRIDAMIENTO DE HERIDA POR LESIONES CON HERIDA ABIERTA,5041.88 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.792,HOSPITALIZACIÓN CONVENCIONAL CRANEOTOMIA POR TRAUMA MULTIPLE SIGNIF. CON CC MAYOR NO TRAUMATICA,48321.69 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.793,HOSPITALIZACIÓN CONVENCIONAL PROC. POR TRAUMA MULTIPLE SIGNIF. EXC. CRANEOTOMIA CON CC MAYOR NO TRAUMATICA,36999.77 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.794,HOSPITALIZACIÓN CONVENCIONAL DIAGNOSTICO DE TRAUMA MULTIPLE SIGNIFICATIVO CON CC MAYOR NO TRAUMATICA,23611.21 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.795,HOSPITALIZACIÓN CONVENCIONAL TRASPLANTE DE PULMON,135542.63 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.796,HOSPITALIZACIÓN CONVENCIONAL REVASCULARIZACIÓN EXTREMIDAD INFERIOR CON CC,13797.48 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.797,HOSPITALIZACIÓN CONVENCIONAL REVASCULARIZACIÓN EXTREMIDAD INFERIOR SIN CC,7558.97 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.798,HOSPITALIZACIÓN CONVENCIONAL TUBERCULOSIS CON PROCEDIMIENTO QUIRURGICO,17236.75 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.799,HOSPITALIZACIÓN CONVENCIONAL TUBERCULOSIS. ALTA VOLUNTARIA,7585.05 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.800,HOSPITALIZACIÓN CONVENCIONAL TUBERCULOSIS CON CC,11567.71 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.801,HOSPITALIZACIÓN CONVENCIONAL TUBERCULOSIS SIN CC,8803.73 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.802,HOSPITALIZACIÓN CONVENCIONAL NEUMOCISTOSIS,9019.76 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.803,HOSPITALIZACIÓN CONVENCIONAL TRASPLANTE DE MEDULA OSEA ALOGÉNICO,81544.19 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.804,HOSPITALIZACIÓN CONVENCIONAL TRASPLANTE DE MEDULA OSEA AUTÓLOGO,59755.30 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.805,HOSPITALIZACIÓN CONVENCIONAL TRASPLANTE SIMULTANEO DE RIÑON Y PANCREAS,78363.20 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.806,HOSPITALIZACIÓN CONVENCIONAL FUSION VERTEBRAL ANTERIOR/POSTERIOR COMBINADA CON CC,24110.51 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.807,HOSPITALIZACIÓN CONVENCIONAL FUSION VERTEBRAL ANTERIOR/POSTERIOR COMBINADA SIN CC,14560.58 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.808,HOSPITALIZACIÓN CONVENCIONAL PROCED. CARDIOVASC. PERCUTÁNEOS CON IMA. FALLO CARDIACO O SHOCK,11451.98 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.809,HOSPITALIZACIÓN CONVENCIONAL OTROS PROCED. CARDIOTORÁCICOS CON DIAG PRINCIPAL DE ANOMALIA,22664.41 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.810,HOSPITALIZACIÓN CONVENCIONAL HEMORRAGIA INTRACRANEAL,10210.15 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.811,HOSPITALIZACIÓN CONVENCIONAL IMPLANTE DESFIBRILADOR CARDIACO Y SISTEMA DE ASISTENCIA CARDIACA,42965.68 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.812,HOSPITALIZACIÓN CONVENCIONAL MALFUNCIÓN. REACCION O COMPL. DE DISPOSITIVO O PROC. CARDIAC. O VASCULAR,5530.90 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.813,HOSPITALIZACIÓN CONVENCIONAL GASTROENTERITIS NO BACTERIANA Y DOLOR ABDOMINAL EDAD > 17 CON CC,3159.31 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.814,HOSPITALIZACIÓN CONVENCIONAL GASTROENTERITIS NO BACTERIANA Y DOLOR ABDOMINAL EDAD > 17 SIN CC,1580.57 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.815,HOSPITALIZACIÓN CONVENCIONAL GASTROENTERITIS NO BACTERIANA Y DOLOR ABDOMINAL EDAD < 18 CON CC,2701.52 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.816,HOSPITALIZACIÓN CONVENCIONAL GASTROENTERITIS NO BACTERIANA Y DOLOR ABDOMINAL EDAD < 18 SIN CC,1679.40 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.817,HOSPITALIZACIÓN CONVENCIONAL SUSTITUCION DE CADERA POR COMPLICACIONES,16404.22 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.818,HOSPITALIZACIÓN CONVENCIONAL SUSTITUCION DE CADERA EXCEPTO POR COMPLICACIONES,13798.59 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.819,HOSPITALIZACIÓN CONVENCIONAL CREACION. REVISIÓN O RETIRADA DE DISPOSITIVO DE ACCESO RENAL,7802.19 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.820,HOSPITALIZACIÓN CONVENCIONAL MALFUNCIÓN. REACCION O COMPL. DE DISPOSITIVO. INJERTO O TRANSPLANTE GENITOURINARIO,5041.15 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.821,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS EXTENSAS DE 3º GRADO CON INJERTO DE PIEL,72985.88 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.822,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS EXTENSAS DE 3º GRADO SIN INJERTO DE PIEL,48831.28 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.823,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS DE ESPESOR TOTAL CON INJ. PIEL O LESIONES INHALACION CON CC O TRAUMA SIG.,35958.92 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.824,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS DE ESPESOR TOTAL CON INJ. PIEL O LESIONES INHALACION SIN CC O TRAUMA SIG.,16258.36 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.825,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS DE ESPESOR TOTAL SIN INJ. PIEL O LESIONES INHALACION CON CC O TRAUMA SIG.,11980.67 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.826,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS DE ESPESOR TOTAL SIN INJ. PIEL O LESIONES INHALACION SIN CC O TRAUMA SIG.,8909.54 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.827,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS NO EXTENSAS CON LESION POR INHALACION. CC O TRAUMA SIGNIFICATIVO,11851.35 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.1.828,HOSPITALIZACIÓN CONVENCIONAL QUEMADURAS NO EXTENSAS SIN LESION POR INHALACION. CC O TRAUMA SIGNIFICATIVO,6519.58 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.1,HOSPITALIZACIÓN DE DÍA: TRATAMIENTO CITOSTÁTICO HEMATOLÓGICO,3924.61 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.2,HOSPITALIZACIÓN DE DÍA: TRANSFUSIONES,3891.17 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.3,HOSPITALIZACIÓN DE DÍA: BIOPSIA DE MEDULA OSEA,5208.68 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.4,HOSPITALIZACIÓN DE DÍA: QUIMIOTERAPIA DE CORTA DURACION (< 2 HORAS),3924.61 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.5,HOSPITALIZACIÓN DE DÍA: QUIMIOTERAPIA DE MEDIA DURACION ( 2 A 5 HORAS),3924.61 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.6,HOSPITALIZACIÓN DE DÍA: QUIMIOTERAPIA DE LARGA DURACION (> 5 HORAS),3924.61 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.7,HOSPITALIZACIÓN DE DÍA: TERAPIA IIV. ACTIVA Y/O PALIATIVA DE VIH,2090.16 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.8,HOSPITALIZACIÓN DE DÍA: BIOPSIA CERRADA DE HÍGADO,4058.34 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.9,HOSPITALIZACIÓN DE DÍA: LITOTRICIA EXTRACORPÓREA POR ONDAS DE CHOQUE,2245.21 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.10,HOSPITALIZACIÓN DE DÍA: ESTUDIO ELECTROFISIOLÓGICO,6061.80 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.11,HOSPITALIZACIÓN DE DÍA: POLISOMNOGRAMA,3497.32 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.12,HOSPITALIZACIÓN DE DÍA: HEMODIALISIS,139.09 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.2.13,HOSPITALIZACIÓN DE DÍA.  DIÁLISIS PERITONEAL,132.50 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.3.1,HOSPITALIZACIÓN DOMICILIARIA,117.42 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4,ESTANCIA HOSPITALARIA,495.59 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.1,ANGIOLOGÍA Y CIRUGÍA VASCULAR,717.69 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.2,APARATO DIGESTIVO,376.24 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.3,CARDIOLOGÍA,991.45 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.4,CIRUGÍA CARDIOVASCULAR,1197.07 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.5,CIRUGÍA GENERAL Y DIGESTIVA,603.70 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.6,CIRUGÍA ORAL Y MAXILOFACIAL,662.99 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.7,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,831.05 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.8,CIRUGÍA PEDIÁTRICA,1144.71 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.9,CIRUGÍA PLÁSTICA. ESTÉTICA Y REPARADORA,745.52 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.10,CIRUGÍA TORÁCICA,1024.19 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.11,CUIDADOS CRÍTICOS,1613.93 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.12,DERMATOLOGÍA MÉDICO QUIRÚRGICA Y VENEREOLOGÍA,1985.06 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.13,ENDOCRINOLOGÍA Y NUTRICIÓN,1010.88 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.14,HEMATOLOGÍA Y HEMOTERAPIA CLÍNICA,765.96 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.15,MEDICINA FÍSICA Y REHABILITACIÓN,840.66 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.16,MEDICINA INTERNA,324.01 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.17,NEFROLOGÍA,893.84 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.18,NEUMOLOGÍA,386.65 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.19,NEUROCIRUGÍA,635.65 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.20,NEUROLOGÍA,466.50 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.21,OBSTETRICIA Y GINECOLOGÍA,768.47 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.22,OFTALMOLOGÍA,1911.41 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.23,ONCOLOGÍA MÉDICA,443.50 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.24,ONCOLOGÍA RADIOTERÁPICA,1437.09 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.25,OTORRINOLARINGOLOGÍA,865.83 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.26,PEDIATRÍA,760.68 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.27,REUMATOLOGÍA,1227.84 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.28,SALUD MENTAL,527.84 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.29,UNIDAD DE DESINTOXICACIÓN HOSPITALARIA,403.27 
III. CENTROS HOSPITALARIOS,III.1 HOSPITALIZACIÓN,III.1.4.30,UROLOGÍA,644.29 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.4.43,C.M.A.: LIBERACION DE TUNEL CARPIANO,2560.07 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.4.44,C.M.A.: LIBERACION DE TUNEL DEL TARSO,2560.07 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.6.2,C.M.A.: LOBECTOMÍA TIROIDEA UNILATERAL,3428.61 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.6.31,C.M.A.: EXCISION DE LESION DE TIROIDES,3428.61 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.8.2,C.M.A.: EXCISION O DESTRUCCION DE LESION O TEJIDO DE PARPADO,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.8.6,C.M.A.: RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE PIEL,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.8.7,C.M.A.: OTRA RECONSTRUCCION DE PARPADO,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.8.23,C.M.A.: EXCISION DE LESION IMPORTANTE DE PARPADO. ESPESOR PARCIAL,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.8.24,C.M.A.: EXCISION DE LESION IMPORTANTE DE PARPADO. ESPESOR TOTAL,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.9.8,C.M.A.: FISTULIZACIÓN DEL TRACTO LAGRIMAL HASTA LA CAVIDAD NASAL,2674.33 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.12.64,C.M.A.: TRABECULECTOMÍA DESDE EL EXTERIOR,3722.17 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.1,C.M.A.: EXTRACCION INTRACAPSULAR DE CRISTALINO,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.2,C.M.A.: EXTRACCION EXTRACAPSULAR CRISTALINO. TECNICA SIMPLE EXTRACCION LINEAL,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.3,C.M.A.: EXTRACCION EXTRACAPSULAR CRISTALINO. TECNICA SIMPLE ASPIRACION E IRRIGACION,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.4,C.M.A.: EXTRACCION EXTRACAPSULAR DE CRISTALINO. TECNICA DE FRACMENTACIÓN Y ASPIRACION,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.5,C.M.A.: OTRA EXTRACCION EXTRACAPSULAR DE CRISTALINO,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.6,C.M.A.: OTRA EXTRACCION DE CATARATA,3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.13.7,C.M.A.: INSERCION DE CRISTALINO PROTESICO (PSEUDOCRISTALINO),3049.82 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.1,C.M.A.: OPERACIONES SOBRE UN MUSCULO EXTRAOCULAR CON DESPRENDIMIENTO TEMPORAL DEL GLOBO,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.3,C.M.A.: OPERACIONES SOBRE 2 O MÁS MUSCULOS EXTRAOCULARES CON DESPRENDIMIENTO TEMPORAL DEL GLOBO. UNO O AMBOS,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.4,C.M.A.: OTRAS OPERACIONES SOBRE 2 O MÁS MUSCULOS EXTRAOCULARES. UNO O AMBOS OJOS,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.5,C.M.A.: TRANSPOSICION DE MUSCULOS EXTRAOCULARES,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.21,C.M.A.: PROCEDIMIENTO DE ALARGAMIENTO SOBRE UN MUSCULO EXTRAOCULAR,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.15.22,C.M.A.: PROCEDIMIENTO DE ACORTAMIENTO SOBRE UN MUSCULO EXTRAOCULAR,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.16.91,C.M.A.: INYECCIÓN RETROBULBAR DE AGENTE TERAPEUTICO,2334.85 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.19.4,C.M.A.: MIRINGOPLASTIA,2493.20 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.21.5,C.M.A.: RESECCION SUBMUCOSA DE TABIQUE NASAL (SEPTOPLASTIAS),2630.24 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.21.88,C.M.A.: OTRAS SEPTOPLASTIAS,2630.24 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.23.1,C.M.A.: EXTRACCION QUIRURGICA DE DIENTE,2657.43 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.24.4,C.M.A.: EXCISION DE LESION DE MAXILAR. DE ORIGEN DENTARIO,2993.61 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.27.54,C.M.A.: REPARACION DE LABIO FISURADO,4031.16 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.28.2,C.M.A.: AMIGDALECTOMÍA SIN ADENOIDECTOMÍA,1875.60 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.28.3,C.M.A.: AMIGDALECTOMÍA CON ADENOIDECTOMÍA,1875.60 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.28.4,C.M.A.: EXTIRPACION RESTO AMIGDALINO,1875.60 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.28.5,C.M.A.: EXTIRPACION DE AMIGDALA LINGUAL,1875.60 
III. CENTROS HOSPITALARIOS,III.2 CIRUGÍA MAYOR/MENOR AMBULATORIA,III.2.1.28.6,C.M.A.: ADENOIDECTOMÍA SIN AMIGDALECTOMÍA,1875.60 
