LTLA_name,LTLA_code,specimen_date,n,percent,sgtf,total,conf_low,conf_high
Dudley,E08000027,10/12/2021,13,9.22,Cases with confirmed SGTF,141,5.200373614,15.55697163
Dudley,E08000027,12/12/2021,84,77.78,Cases with confirmed S-gene,108,68.55856263,84.97891785
Dudley,E08000027,12/12/2021,24,22.22,Cases with confirmed SGTF,108,15.02108215,31.44143737
Dudley,E08000027,13/12/2021,124,66.31,Cases with confirmed S-gene,187,58.99331809,72.94476252
Dudley,E08000027,13/12/2021,63,33.69,Cases with confirmed SGTF,187,27.05523748,41.00668191
Ealing,E09000009,18/11/2021,122,99.19,Cases with confirmed S-gene,123,94.88842944,99.95754624
Ealing,E09000009,18/11/2021,1,0.81,Cases with confirmed SGTF,123,0.042453758,5.111570564
Ealing,E09000009,08/12/2021,94,86.24,Cases with confirmed S-gene,109,78.00360768,91.83724276
Ealing,E09000009,08/12/2021,15,13.76,Cases with confirmed SGTF,109,8.162757244,21.99639232
East Hertfordshire,E07000242,13/12/2021,56,45.9,Cases with confirmed S-gene,122,36.9280435,55.13686766
East Hertfordshire,E07000242,13/12/2021,66,54.1,Cases with confirmed SGTF,122,44.86313234,63.0719565
East Riding of Yorkshire,E06000011,01/11/2021,221,100,Cases with confirmed S-gene,221,97.87034777,100
East Riding of Yorkshire,E06000011,02/11/2021,210,100,Cases with confirmed S-gene,210,97.76082098,100
East Riding of Yorkshire,E06000011,03/11/2021,203,100,Cases with confirmed S-gene,203,97.68505801,100
East Riding of Yorkshire,E06000011,04/11/2021,183,100,Cases with confirmed S-gene,183,97.43731899,100
East Riding of Yorkshire,E06000011,05/11/2021,151,100,Cases with confirmed S-gene,151,96.90785936,100
East Riding of Yorkshire,E06000011,06/11/2021,126,100,Cases with confirmed S-gene,126,96.31269614,100
East Riding of Yorkshire,E06000011,07/11/2021,138,100,Cases with confirmed S-gene,138,96.62454887,100
East Riding of Yorkshire,E06000011,08/11/2021,223,100,Cases with confirmed S-gene,223,97.88912071,100
East Riding of Yorkshire,E06000011,09/11/2021,219,100,Cases with confirmed S-gene,219,97.85123792,100
East Riding of Yorkshire,E06000011,10/11/2021,188,100,Cases with confirmed S-gene,188,97.50409526,100
East Riding of Yorkshire,E06000011,11/11/2021,193,100,Cases with confirmed S-gene,193,97.56747992,100
East Riding of Yorkshire,E06000011,12/11/2021,204,100,Cases with confirmed S-gene,204,97.69619368,100
East Riding of Yorkshire,E06000011,13/11/2021,167,100,Cases with confirmed S-gene,167,97.19737561,100
East Riding of Yorkshire,E06000011,14/11/2021,160,100,Cases with confirmed S-gene,160,97.07766808,100
East Riding of Yorkshire,E06000011,15/11/2021,267,100,Cases with confirmed S-gene,267,98.23199178,100
East Riding of Yorkshire,E06000011,16/11/2021,227,100,Cases with confirmed S-gene,227,97.92569089,100
East Riding of Yorkshire,E06000011,17/11/2021,222,100,Cases with confirmed S-gene,222,97.87977579,100
East Riding of Yorkshire,E06000011,18/11/2021,193,100,Cases with confirmed S-gene,193,97.56747992,100
East Riding of Yorkshire,E06000011,19/11/2021,188,99.47,Cases with confirmed S-gene,189,96.63578881,99.97237469
East Riding of Yorkshire,E06000011,19/11/2021,1,0.53,Cases with confirmed SGTF,189,0.027625313,3.364211192
East Riding of Yorkshire,E06000011,20/11/2021,157,100,Cases with confirmed S-gene,157,97.02317608,100
East Riding of Yorkshire,E06000011,21/11/2021,156,100,Cases with confirmed S-gene,156,97.00455766,100
East Riding of Yorkshire,E06000011,22/11/2021,292,100,Cases with confirmed S-gene,292,98.38137484,100
East Riding of Yorkshire,E06000011,23/11/2021,249,100,Cases with confirmed S-gene,249,98.10614748,100
East Riding of Yorkshire,E06000011,24/11/2021,202,100,Cases with confirmed S-gene,202,97.67381418,100
East Riding of Yorkshire,E06000011,25/11/2021,181,100,Cases with confirmed S-gene,181,97.4095972,100
East Riding of Yorkshire,E06000011,26/11/2021,160,100,Cases with confirmed S-gene,160,97.07766808,100
East Riding of Yorkshire,E06000011,28/11/2021,154,100,Cases with confirmed S-gene,154,96.96661328,100
East Riding of Yorkshire,E06000011,29/11/2021,268,100,Cases with confirmed S-gene,268,98.23849456,100
East Riding of Yorkshire,E06000011,30/11/2021,259,100,Cases with confirmed S-gene,259,98.17818855,100
East Riding of Yorkshire,E06000011,01/12/2021,190,100,Cases with confirmed S-gene,190,97.52984143,100
East Riding of Yorkshire,E06000011,02/12/2021,197,100,Cases with confirmed S-gene,197,97.61591587,100
East Riding of Yorkshire,E06000011,03/12/2021,184,100,Cases with confirmed S-gene,184,97.45095857,100
East Riding of Yorkshire,E06000011,04/12/2021,128,100,Cases with confirmed S-gene,128,96.36861248,100
East Riding of Yorkshire,E06000011,05/12/2021,124,100,Cases with confirmed S-gene,124,96.25503088,100
East Riding of Yorkshire,E06000011,06/12/2021,218,100,Cases with confirmed S-gene,218,97.84155381,100
East Riding of Yorkshire,E06000011,07/12/2021,184,98.92,Cases with confirmed S-gene,186,95.76018848,99.81353644
East Riding of Yorkshire,E06000011,07/12/2021,2,1.08,Cases with confirmed SGTF,186,0.186463557,4.239811519
East Riding of Yorkshire,E06000011,08/12/2021,261,98.86,Cases with confirmed S-gene,264,96.43875042,99.70606237
East Riding of Yorkshire,E06000011,08/12/2021,3,1.14,Cases with confirmed SGTF,264,0.293937632,3.561249576
East Riding of Yorkshire,E06000011,09/12/2021,247,97.24,Cases with confirmed S-gene,254,94.16443278,98.78709748
East Riding of Yorkshire,E06000011,09/12/2021,7,2.76,Cases with confirmed SGTF,254,1.212902518,5.835567221
East Riding of Yorkshire,E06000011,10/12/2021,182,96.3,Cases with confirmed S-gene,189,92.21098598,98.36748585
East Riding of Yorkshire,E06000011,10/12/2021,7,3.7,Cases with confirmed SGTF,189,1.632514147,7.789014023
East Riding of Yorkshire,E06000011,11/12/2021,132,96.35,Cases with confirmed S-gene,137,91.25502813,98.64868449
East Riding of Yorkshire,E06000011,11/12/2021,5,3.65,Cases with confirmed SGTF,137,1.351315506,8.744971871
East Riding of Yorkshire,E06000011,12/12/2021,130,92.2,Cases with confirmed S-gene,141,86.14086945,95.84650745
East Riding of Yorkshire,E06000011,12/12/2021,11,7.8,Cases with confirmed SGTF,141,4.153492551,13.85913055
East Riding of Yorkshire,E06000011,13/12/2021,168,86.15,Cases with confirmed S-gene,195,80.31682665,90.5215258
East Riding of Yorkshire,E06000011,13/12/2021,27,13.85,Cases with confirmed SGTF,195,9.478474203,19.68317335
East Suffolk,E07000244,15/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
East Suffolk,E07000244,10/12/2021,117,87.31,Cases with confirmed S-gene,134,80.19222739,92.22140811
East Suffolk,E07000244,10/12/2021,17,12.69,Cases with confirmed SGTF,134,7.778591887,19.80777261
East Suffolk,E07000244,11/12/2021,121,87.68,Cases with confirmed S-gene,138,80.739448,92.45111688
East Suffolk,E07000244,11/12/2021,17,12.32,Cases with confirmed SGTF,138,7.548883121,19.260552
Enfield,E09000010,06/12/2021,86,82.69,Cases with confirmed S-gene,104,73.75591648,89.15032467
Enfield,E09000010,06/12/2021,18,17.31,Cases with confirmed SGTF,104,10.84967533,26.24408352
Enfield,E09000010,08/12/2021,69,54.76,Cases with confirmed S-gene,126,45.6675418,63.56182576
Enfield,E09000010,08/12/2021,57,45.24,Cases with confirmed SGTF,126,36.43817424,54.3324582
Enfield,E09000010,09/12/2021,93,64.14,Cases with confirmed S-gene,145,55.70800118,71.80630409
Enfield,E09000010,09/12/2021,52,35.86,Cases with confirmed SGTF,145,28.19369591,44.29199882
Enfield,E09000010,10/12/2021,86,42.36,Cases with confirmed S-gene,203,35.5342516,49.48860286
Enfield,E09000010,10/12/2021,117,57.64,Cases with confirmed SGTF,203,50.51139714,64.4657484
Enfield,E09000010,12/12/2021,70,42.42,Cases with confirmed S-gene,165,34.85067213,50.35622856
Enfield,E09000010,12/12/2021,95,57.58,Cases with confirmed SGTF,165,49.64377144,65.14932787
Enfield,E09000010,13/12/2021,72,29.75,Cases with confirmed S-gene,242,24.15290008,36.00649669
Enfield,E09000010,13/12/2021,170,70.25,Cases with confirmed SGTF,242,63.99350331,75.84709992
Epping Forest,E07000072,13/12/2021,32,30.19,Cases with confirmed S-gene,106,21.8503646,39.98594612
Epping Forest,E07000072,13/12/2021,74,69.81,Cases with confirmed SGTF,106,60.01405388,78.1496354
Gateshead,E08000037,17/11/2021,136,100,Cases with confirmed S-gene,136,96.57628893,100
Gateshead,E08000037,18/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Gateshead,E08000037,19/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Gateshead,E08000037,22/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
Gateshead,E08000037,23/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Gateshead,E08000037,24/11/2021,118,100,Cases with confirmed S-gene,118,96.07068069,100
Gateshead,E08000037,29/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Gateshead,E08000037,30/11/2021,122,100,Cases with confirmed S-gene,122,96.19553335,100
Gateshead,E08000037,01/12/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
Gateshead,E08000037,06/12/2021,118,99.16,Cases with confirmed S-gene,119,94.72229887,99.95611872
Gateshead,E08000037,06/12/2021,1,0.84,Cases with confirmed SGTF,119,0.043881284,5.277701126
Gateshead,E08000037,07/12/2021,103,99.04,Cases with confirmed S-gene,104,93.98979364,99.94978711
Gateshead,E08000037,07/12/2021,1,0.96,Cases with confirmed SGTF,104,0.050212894,6.010206362
Gateshead,E08000037,08/12/2021,106,99.07,Cases with confirmed S-gene,107,94.15212059,99.9511955
Gateshead,E08000037,08/12/2021,1,0.93,Cases with confirmed SGTF,107,0.048804498,5.847879405
Gateshead,E08000037,13/12/2021,110,85.94,Cases with confirmed S-gene,128,78.42031496,91.22864407
Gateshead,E08000037,13/12/2021,18,14.06,Cases with confirmed SGTF,128,8.771355931,21.57968504
Gedling,E07000173,23/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Greenwich,E09000011,29/11/2021,100,96.15,Cases with confirmed S-gene,104,89.87563683,98.76078264
Greenwich,E09000011,29/11/2021,4,3.85,Cases with confirmed SGTF,104,1.239217355,10.12436317
Greenwich,E09000011,04/12/2021,107,97.27,Cases with confirmed S-gene,110,91.64795575,99.29300799
Greenwich,E09000011,04/12/2021,3,2.73,Cases with confirmed SGTF,110,0.706992006,8.352044247
Greenwich,E09000011,05/12/2021,92,91.09,Cases with confirmed S-gene,101,83.32439651,95.58883623
Greenwich,E09000011,05/12/2021,9,8.91,Cases with confirmed SGTF,101,4.411163768,16.67560349
Greenwich,E09000011,06/12/2021,136,82.42,Cases with confirmed S-gene,165,75.56467394,87.7328981
Greenwich,E09000011,06/12/2021,29,17.58,Cases with confirmed SGTF,165,12.2671019,24.43532606
Greenwich,E09000011,07/12/2021,77,69.37,Cases with confirmed S-gene,111,59.79766919,77.57852819
Greenwich,E09000011,07/12/2021,34,30.63,Cases with confirmed SGTF,111,22.42147181,40.20233081
Greenwich,E09000011,08/12/2021,69,61.06,Cases with confirmed S-gene,113,51.40421021,69.95712724
Greenwich,E09000011,08/12/2021,44,38.94,Cases with confirmed SGTF,113,30.04287276,48.59578979
Greenwich,E09000011,09/12/2021,80,56.34,Cases with confirmed S-gene,142,47.77027064,64.55768059
Greenwich,E09000011,09/12/2021,62,43.66,Cases with confirmed SGTF,142,35.44231941,52.22972936
Greenwich,E09000011,10/12/2021,127,52.92,Cases with confirmed S-gene,240,46.39900354,59.33942422
Greenwich,E09000011,10/12/2021,113,47.08,Cases with confirmed SGTF,240,40.66057578,53.60099646
Greenwich,E09000011,12/12/2021,81,40.3,Cases with confirmed S-gene,201,33.52357134,47.45053221
Greenwich,E09000011,12/12/2021,120,59.7,Cases with confirmed SGTF,201,52.54946779,66.47642866
Greenwich,E09000011,13/12/2021,87,30.1,Cases with confirmed S-gene,289,24.94234921,35.80419836
Greenwich,E09000011,13/12/2021,202,69.9,Cases with confirmed SGTF,289,64.19580164,75.05765079
Hackney,E09000012,08/12/2021,52,50.98,Cases with confirmed S-gene,102,40.94729309,60.93879544
Hackney,E09000012,08/12/2021,50,49.02,Cases with confirmed SGTF,102,39.06120456,59.05270691
Hackney,E09000012,09/12/2021,61,44.53,Cases with confirmed S-gene,137,36.11723504,53.24540648
Hackney,E09000012,09/12/2021,76,55.47,Cases with confirmed SGTF,137,46.75459352,63.88276496
Hackney,E09000012,10/12/2021,41,39.81,Cases with confirmed S-gene,103,30.43433611,49.94730626
Hackney,E09000012,10/12/2021,62,60.19,Cases with confirmed SGTF,103,50.05269374,69.56566389
Halton,E06000006,01/12/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Hammersmith and Fulham,E09000013,08/12/2021,72,63.16,Cases with confirmed S-gene,114,53.56427618,71.85191316
Hammersmith and Fulham,E09000013,08/12/2021,42,36.84,Cases with confirmed SGTF,114,28.14808684,46.43572382
Hammersmith and Fulham,E09000013,09/12/2021,63,60.58,Cases with confirmed S-gene,104,50.48709581,69.87537229
Hammersmith and Fulham,E09000013,09/12/2021,41,39.42,Cases with confirmed SGTF,104,30.12462771,49.51290419
Haringey,E09000014,09/12/2021,69,53.08,Cases with confirmed S-gene,130,44.15620276,61.81321433
Haringey,E09000014,09/12/2021,61,46.92,Cases with confirmed SGTF,130,38.18678567,55.84379724
Haringey,E09000014,10/12/2021,80,50.96,Cases with confirmed S-gene,157,42.89519671,58.96815767
Haringey,E09000014,10/12/2021,77,49.04,Cases with confirmed SGTF,157,41.03184233,57.10480329
Haringey,E09000014,13/12/2021,37,21.64,Cases with confirmed S-gene,171,15.86858983,28.71067203
Haringey,E09000014,13/12/2021,134,78.36,Cases with confirmed SGTF,171,71.28932797,84.13141017
Harrogate,E07000165,01/11/2021,162,100,Cases with confirmed S-gene,162,97.11290112,100
Harrogate,E07000165,02/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Harrogate,E07000165,03/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Harrogate,E07000165,08/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Harrogate,E07000165,09/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Harrogate,E07000165,10/11/2021,110,100,Cases with confirmed S-gene,110,95.79466482,100
Harrogate,E07000165,11/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Harrogate,E07000165,14/11/2021,101,100,Cases with confirmed S-gene,101,95.43381921,100
Harrogate,E07000165,15/11/2021,161,100,Cases with confirmed S-gene,161,97.09539144,100
Harrogate,E07000165,16/11/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Harrogate,E07000165,18/11/2021,134,100,Cases with confirmed S-gene,134,96.52662901,100
Harrogate,E07000165,22/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Harrogate,E07000165,23/11/2021,114,100,Cases with confirmed S-gene,114,95.93735542,100
Harrogate,E07000165,24/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Harrogate,E07000165,25/11/2021,119,100,Cases with confirmed S-gene,119,96.10265585,100
Harrogate,E07000165,29/11/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Harrogate,E07000165,30/11/2021,109,100,Cases with confirmed S-gene,109,95.75741217,100
Harrogate,E07000165,02/12/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Harrogate,E07000165,06/12/2021,115,99.14,Cases with confirmed S-gene,116,94.59043772,99.95498344
Harrogate,E07000165,06/12/2021,1,0.86,Cases with confirmed SGTF,116,0.045016559,5.409562282
Havering,E09000016,21/11/2021,101,100,Cases with confirmed S-gene,101,95.43381921,100
Havering,E09000016,23/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Havering,E09000016,25/11/2021,124,100,Cases with confirmed S-gene,124,96.25503088,100
Havering,E09000016,29/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Havering,E09000016,04/12/2021,120,97.56,Cases with confirmed S-gene,123,92.49960038,99.36798148
Havering,E09000016,04/12/2021,3,2.44,Cases with confirmed SGTF,123,0.632018522,7.500399617
Havering,E09000016,06/12/2021,92,86.79,Cases with confirmed S-gene,106,78.49998856,92.33010756
Havering,E09000016,06/12/2021,14,13.21,Cases with confirmed SGTF,106,7.669892443,21.50001144
Havering,E09000016,10/12/2021,115,60.21,Cases with confirmed S-gene,191,52.86842132,67.13282717
Havering,E09000016,10/12/2021,76,39.79,Cases with confirmed SGTF,191,32.86717283,47.13157868
Havering,E09000016,12/12/2021,72,46.15,Cases with confirmed S-gene,156,38.20850339,54.29153996
Havering,E09000016,12/12/2021,84,53.85,Cases with confirmed SGTF,156,45.70846004,61.79149661
"Herefordshire, County of",E06000019,01/11/2021,135,100,Cases with confirmed S-gene,135,96.55163774,100
"Herefordshire, County of",E06000019,15/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
"Herefordshire, County of",E06000019,16/11/2021,133,100,Cases with confirmed S-gene,133,96.50125488,100
"Herefordshire, County of",E06000019,17/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
"Herefordshire, County of",E06000019,29/11/2021,119,100,Cases with confirmed S-gene,119,96.10265585,100
"Herefordshire, County of",E06000019,01/12/2021,112,98.25,Cases with confirmed S-gene,114,93.1792531,99.69554525
"Herefordshire, County of",E06000019,01/12/2021,2,1.75,Cases with confirmed SGTF,114,0.30445475,6.8207469
"Herefordshire, County of",E06000019,02/12/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Hinckley and Bosworth,E07000132,22/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Huntingdonshire,E07000011,30/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Huntingdonshire,E07000011,04/12/2021,103,99.04,Cases with confirmed S-gene,104,93.98979364,99.94978711
Huntingdonshire,E07000011,04/12/2021,1,0.96,Cases with confirmed SGTF,104,0.050212894,6.010206362
Huntingdonshire,E07000011,06/12/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Islington,E09000019,07/12/2021,94,81.03,Cases with confirmed S-gene,116,72.47563402,87.48663371
